Date,Close/Last,Volume,Open,High,Low
30/12/2021,133.91,3158111,$133.75,$134.37,$133.33
29/12/2021,133.35,4239935,$132.40,$134.21,$132.30
28/12/2021,132.63,3447079,$131.60,$133.22,$131.59
27/12/2021,131.62,4294499,$130.63,$131.65,$129.95
23/12/2021,130.63,3649044,$130.00,$130.96,$129.52
22/12/2021,129.75,3923198,$129.06,$129.79,$127.60
21/12/2021,128.97,4855972,$127.66,$129.3356,$127.66
20/12/2021,127.06,4941411,$125.72,$127.20,$124.70
17/12/2021,127.40,10382690,$125.87,$128.64,$125.2093
16/12/2021,125.93,7280537,$123.51,$126.6399,$123.475
15/12/2021,123.11,4990028,$123.80,$124.815,$122.18
14/12/2021,123.76,5716124,$122.35,$125.03,$122.30
13/12/2021,122.58,6847468,$123.76,$124.3554,$120.79
10/12/2021,124.09,4966921,$124.30,$125.33,$123.36
09/12/2021,123.57,4601092,$122.15,$123.95,$121.79
08/12/2021,123.02,5483948,$122.00,$123.38,$121.52
07/12/2021,121.58,5193991,$120.475,$122.08,$120.07
06/12/2021,119.91,4785560,$119.40,$121.15,$119.40
03/12/2021,118.84,6630139,$117.36,$119.36,$117.36
02/12/2021,116.90,5267149,$117.37,$117.98,$116.56
01/12/2021,116.92,5959867,$118.25,$118.93,$116.85
30/11/2021,117.10,9252701,$117.50,$119.2399,$116.45
29/11/2021,118.50,8949795,$118.62,$119.61,$117.53
26/11/2021,115.81,3322012,$115.00,$116.335,$114.56
24/11/2021,116.73,3220802,$116.16,$117.27,$116.08
23/11/2021,116.79,4914995,$116.79,$117.94,$116.04
22/11/2021,116.47,6417218,$116.00,$118.81,$115.19
19/11/2021,116.05,5384548,$116.49,$116.56,$115.27
18/11/2021,116.66,5047879,$118.36,$118.36,$116.31
17/11/2021,118.06,4043289,$118.38,$119.33,$117.78
16/11/2021,118.46,4750760,$118.92,$119.90,$118.42
15/11/2021,118.87,5046321,$119.54,$120.16,$118.31
12/11/2021,118.96,5418279,$120.00,$120.64,$118.78
11/11/2021,120.27,4643257,$120.90,$121.7894,$120.08
10/11/2021,120.22,6268961,$121.00,$122.43,$119.932
09/11/2021,120.85,7236608,$122.56,$122.90,$120.26
08/11/2021,124.54,5625275,$123.985,$124.78,$123.53
05/11/2021,123.61,6790478,$121.43,$123.77,$121.43
04/11/2021,120.85,7208736,$123.05,$123.34,$119.90
03/11/2021,123.05,5421406,$122.1789,$123.2049,$121.6465
02/11/2021,122.13,4514438,$122.2466,$123.0887,$120.9013
01/11/2021,122.23,5905521,$121.0368,$122.2563,$119.8632
29/10/2021,121.09,5916789,$121.4046,$122.266,$120.9013
28/10/2021,121.80,6503003,$121.1529,$122.2563,$120.6206
27/10/2021,121.15,6973432,$123.3501,$123.7759,$120.998
26/10/2021,123.05,8520872,$123.4275,$124.1825,$122.687
25/10/2021,123.54,6374038,$123.4372,$124.5212,$122.8661
22/10/2021,123.78,11582200,$123.9405,$126.0699,$122.5477
21/10/2021,124.21,31466530,$129.2253,$129.4285,$123.9889
20/10/2021,137.35,6189255,$137.133,$137.6364,$136.1845
19/10/2021,137.42,4339548,$136.5523,$138.3526,$136.0104
18/10/2021,137.75,6154055,$139.3786,$140.2884,$137.2095
15/10/2021,139.97,3222778,$138.7882,$140.2013,$138.2074
14/10/2021,138.79,4217305,$136.5136,$139.3012,$136.4846
13/10/2021,136.24,2880747,$136.0103,$136.8717,$135.1779
12/10/2021,135.96,3148559,$137.646,$137.7332,$135.7973
11/10/2021,137.86,2793298,$138.8946,$139.456,$137.8299
08/10/2021,138.62,3731279,$137.2589,$139.0398,$136.5233
07/10/2021,137.26,3823803,$138.1494,$138.793,$136.9879
06/10/2021,137.79,5328433,$137.9074,$138.7688,$136.3684
05/10/2021,138.56,6976648,$140.1045,$140.3465,$138.0622
04/10/2021,139.49,7351128,$138.159,$141.3144,$137.7816
01/10/2021,138.72,6604064,$136.4749,$139.3496,$135.8651
30/09/2021,134.47,5824431,$135.507,$136.0587,$134.0551
29/09/2021,134.71,3774236,$133.3098,$135.4392,$132.0612
28/09/2021,133.06,4314595,$134.7036,$135.205,$132.8065
27/09/2021,134.11,3306865,$133.5324,$134.602,$133.0678
24/09/2021,133.08,2964397,$132.6323,$134.0357,$132.3613
23/09/2021,132.34,3013238,$130.9094,$133.0098,$130.6965
22/09/2021,130.31,3602416,$129.4285,$131.0256,$129.1865
21/09/2021,128.70,4074528,$130.7739,$131.2966,$128.6735
20/09/2021,130.00,4770651,$129.6027,$130.8417,$128.5187
17/09/2021,130.89,5633480,$131.3934,$131.5578,$130.7158
16/09/2021,132.05,2643975,$132.8743,$133.5228,$131.3546
15/09/2021,132.80,3254122,$131.8483,$133.3776,$131.3159
14/09/2021,131.85,4454291,$133.9583,$134.1229,$130.9965
13/09/2021,133.72,4144345,$133.9583,$134.5294,$133.0969
10/09/2021,132.62,3975115,$134.3648,$134.8971,$132.6032
09/09/2021,133.32,3508363,$133.426,$134.5003,$133.1404
08/09/2021,134.22,2985409,$133.7067,$134.6262,$133.184
07/09/2021,133.63,3285363,$135.1682,$135.3037,$133.3402
03/09/2021,135.10,1924215,$135.1972,$135.9619,$134.8294
02/09/2021,135.52,2715659,$135.236,$135.5554,$134.5681
01/09/2021,134.83,2474544,$135.4876,$135.5746,$134.723
31/08/2021,135.84,4235101,$135.0617,$136.4168,$134.4907
30/08/2021,134.51,1995526,$135.023,$135.3908,$134.36
27/08/2021,134.94,2459643,$134.2584,$135.1053,$133.9583
26/08/2021,134.33,2498915,$135.4779,$136.2813,$134.2584
25/08/2021,135.37,2012817,$135.4295,$136.2813,$134.9843
24/08/2021,135.35,2365638,$135.294,$135.7296,$134.8488
23/08/2021,135.14,3039587,$135.1392,$135.6522,$134.3455
20/08/2021,134.65,2657763,$133.3195,$134.9069,$132.8646
19/08/2021,133.59,4160129,$134.239,$134.9746,$132.8065
18/08/2021,134.99,3510694,$137.1234,$137.3605,$134.9165
17/08/2021,137.85,3074078,$138.4107,$138.5656,$136.562
16/08/2021,138.98,2786343,$138.6333,$139.1269,$137.6654
13/08/2021,138.58,1910443,$138.0622,$138.9721,$137.8687
12/08/2021,138.48,2089418,$137.6944,$138.5559,$137.5169
11/08/2021,137.57,4259952,$137.2298,$138.1866,$136.9588
10/08/2021,136.84,5299869,$136.6781,$137.2598,$135.8361
09/08/2021,136.72,4904065,$137.6364,$137.9219,$136.4458
06/08/2021,139.47,3826835,$138.4107,$139.7561,$138.3042
05/08/2021,138.19,2757389,$138.4397,$138.8075,$137.6557
04/08/2021,138.18,2830079,$139.185,$139.5528,$137.8977
03/08/2021,139.45,4084724,$137.346,$140.0561,$137.104
02/08/2021,136.88,2929540,$136.9104,$138.4688,$136.5039
30/07/2021,136.44,3535555,$136.9782,$137.2976,$136.2716
29/07/2021,137.38,2670873,$137.7622,$138.372,$137.0556
28/07/2021,137.22,2544099,$138.4204,$138.5075,$137.0943
27/07/2021,138.17,3137027,$137.9558,$139.0301,$137.0556
26/07/2021,138.19,4246266,$136.8524,$138.4107,$136.6007
23/07/2021,136.80,4474157,$136.4362,$137.1524,$135.8264
22/07/2021,136.19,3314153,$137.1137,$137.2589,$135.9038
21/07/2021,136.77,4803977,$135.4779,$136.8524,$135.1682
20/07/2021,135.48,13611680,$138.4107,$140.2691,$134.2487
19/07/2021,133.49,8582302,$132.0709,$134.0454,$131.8375
16/07/2021,134.44,4109308,$136.4749,$136.4749,$134.1422
15/07/2021,135.94,3639698,$134.8488,$135.9522,$134.346
14/07/2021,135.33,4403752,$136.2039,$136.2329,$134.4687
13/07/2021,135.78,3164294,$136.3974,$136.3974,$135.1488
12/07/2021,136.40,3342627,$136.8911,$137.404,$135.6183
09/07/2021,136.98,3904059,$136.9104,$137.4234,$136.321
08/07/2021,136.22,5487425,$133.3582,$136.7749,$133.2421
07/07/2021,135.33,4059667,$134.3068,$135.8264,$134.3068
06/07/2021,134.33,8093747,$135.4973,$135.9135,$132.70
02/07/2021,135.53,16828160,$142.1952,$142.2339,$134.9843
01/07/2021,142.13,2686289,$142.2436,$142.7663,$141.8661
30/06/2021,141.89,3245091,$140.4723,$142.2146,$140.0658
29/06/2021,140.88,2428626,$140.5982,$142.0307,$140.4433
28/06/2021,140.63,3888869,$142.292,$142.5727,$140.2614
25/06/2021,142.13,3594218,$140.7143,$142.2146,$140.2933
24/06/2021,140.77,3609679,$141.1208,$141.4983,$140.0464
23/06/2021,139.97,3202644,$141.7306,$141.7984,$139.9303
22/06/2021,141.66,2437121,$141.8177,$142.0984,$140.6853
21/06/2021,141.94,4285711,$139.4851,$142.3501,$139.4367
18/06/2021,138.53,9156505,$139.8432,$140.0368,$138.4494
17/06/2021,140.93,4367387,$142.8147,$143.3083,$140.6175
16/06/2021,143.09,3879185,$144.9537,$144.9537,$142.4953
15/06/2021,144.57,2513281,$145.0408,$145.0989,$143.831
14/06/2021,145.22,3344845,$145.8732,$146.183,$143.8842
11/06/2021,146.43,3438255,$145.6022,$146.9718,$145.5442
10/06/2021,145.71,4758488,$146.6089,$147.9349,$144.9537
09/06/2021,145.83,5303252,$144.2472,$146.2217,$144.0439
08/06/2021,144.29,5080099,$143.3664,$145.3796,$143.3664
07/06/2021,143.27,3462712,$142.8147,$143.9665,$142.4469
04/06/2021,142.69,3117905,$141.3144,$142.8147,$141.0821
03/06/2021,140.88,4130741,$140.2594,$141.1983,$139.4173
02/06/2021,141.04,2786916,$139.9787,$141.0724,$139.4851
01/06/2021,139.56,2417455,$140.3465,$141.1499,$139.1366
28/05/2021,139.13,2534811,$139.5819,$139.698,$138.8801
27/05/2021,139.20,5630345,$139.2044,$140.1239,$139.0205
26/05/2021,138.78,3083789,$138.8946,$139.3683,$138.4494
25/05/2021,139.18,3937323,$140.2691,$140.3465,$138.6043
24/05/2021,140.08,3297570,$140.4046,$140.724,$139.5528
21/05/2021,140.09,4033482,$139.6496,$141.0231,$139.6496
20/05/2021,139.26,4112690,$138.5268,$140.2594,$137.5976
19/05/2021,138.59,4300732,$137.7525,$138.6043,$136.3974
18/05/2021,139.29,3824050,$140.1336,$140.6369,$138.6333
17/05/2021,140.45,4275014,$139.8045,$141.1208,$139.698
14/05/2021,140.04,2747385,$140.453,$141.0144,$139.3399
13/05/2021,139.54,4598920,$136.9104,$140.2497,$136.7459
12/05/2021,136.77,5959579,$139.2237,$139.5238,$136.6104
11/05/2021,139.59,7126404,$140.3368,$140.5304,$138.3139
10/05/2021,141.48,6983377,$141.1208,$143.618,$141.1208
07/05/2021,140.79,7003467,$141.237,$141.4499,$139.9303
06/05/2021,143.66,7503487,$140.5982,$143.7487,$140.5207
05/05/2021,140.56,3622786,$141.2563,$141.3144,$139.7263
04/05/2021,141.07,6350479,$139.7754,$141.8855,$139.698
03/05/2021,140.10,5733463,$139.1947,$141.0724,$138.943
30/04/2021,137.33,8872181,$139.0882,$139.214,$136.0393
29/04/2021,139.61,4353880,$139.5044,$143.9665,$138.3913
28/04/2021,138.41,3768129,$138.3333,$138.7978,$137.5396
27/04/2021,137.45,3884037,$137.1427,$137.9848,$136.2329
26/04/2021,137.03,4710763,$137.8493,$139.0205,$136.9395
23/04/2021,137.86,4556700,$136.7749,$139.0011,$136.4265
22/04/2021,136.75,7101368,$139.0882,$140.0948,$136.4749
21/04/2021,138.94,11909010,$133.6292,$139.1173,$133.2905
20/04/2021,133.73,15480580,$132.671,$135.2843,$132.3129
19/04/2021,128.85,8198582,$129.3124,$129.5205,$128.3251
16/04/2021,129.30,5291756,$128.7316,$129.7963,$128.6832
15/04/2021,128.33,3883955,$129.0026,$129.5737,$127.9767
14/04/2021,128.37,5868049,$127.091,$128.5187,$126.3312
13/04/2021,126.97,8033530,$128.7316,$129.3317,$126.1957
12/04/2021,130.27,3753959,$130.6868,$131.0256,$129.5543
09/04/2021,131.37,3023916,$130.5416,$131.3837,$130.3867
08/04/2021,130.78,4087228,$130.2512,$131.2771,$129.8544
07/04/2021,130.60,2976136,$129.5447,$130.6094,$129.4866
06/04/2021,129.91,3620964,$131.2288,$131.2869,$129.7866
05/04/2021,131.57,5471616,$129.3511,$132.3032,$129.1188
01/04/2021,128.95,4074161,$129.4672,$129.6318,$128.025
31/03/2021,128.98,4945315,$130.2222,$130.3867,$128.4509
30/03/2021,130.40,4790366,$131.4998,$131.8967,$129.7189
29/03/2021,131.50,4622664,$131.616,$132.671,$131.1611
26/03/2021,132.00,5567592,$129.0123,$132.0999,$128.8478
25/03/2021,128.80,5553966,$126.1473,$128.9639,$125.6053
24/03/2021,126.43,4005027,$126.7474,$127.8702,$126.3796
23/03/2021,126.27,4356359,$126.2538,$127.3378,$125.6343
22/03/2021,126.36,4164914,$124.376,$126.5248,$123.7856
19/03/2021,124.76,9844983,$125.8473,$126.2538,$124.4051
18/03/2021,125.89,5835669,$124.8019,$126.791,$123.6888
17/03/2021,124.89,4291351,$124.3373,$125.3343,$123.3985
16/03/2021,124.12,4653178,$124.1631,$124.3954,$123.2533
15/03/2021,124.45,3421281,$123.6695,$124.618,$123.4469
12/03/2021,123.51,4010100,$123.1081,$123.5824,$122.5467
11/03/2021,123.06,5146937,$123.9792,$124.5115,$122.7112
10/03/2021,123.77,7247807,$121.0368,$124.1244,$120.6109
09/03/2021,120.19,5609029,$121.3755,$122.3725,$120.1753
08/03/2021,120.80,7239191,$119.0429,$122.779,$118.9364
05/03/2021,118.89,6949265,$116.7683,$119.7785,$116.3908
04/03/2021,116.26,8068492,$118.0846,$119.2655,$114.9438
03/03/2021,118.43,7404269,$116.6328,$118.6983,$116.1295
02/03/2021,116.47,4524299,$116.8651,$117.9879,$116.4005
01/03/2021,116.87,5715767,$116.4876,$118.3944,$116.0181
26/02/2021,115.11,9050990,$118.3266,$118.3266,$115.0648
25/02/2021,118.54,5691830,$119.4107,$120.3592,$118.4089
24/02/2021,119.26,5819983,$116.9232,$119.5268,$116.6521
23/02/2021,116.84,4531464,$117.0393,$117.4555,$115.9552
22/02/2021,116.98,5879249,$114.697,$117.2377,$114.6389
19/02/2021,115.17,6578741,$116.8748,$116.8844,$114.5808
18/02/2021,116.86,5399145,$116.6328,$117.0587,$115.8585
17/02/2021,116.12,3975906,$115.4423,$116.6909,$115.2003
16/02/2021,116.22,6639790,$116.294,$116.7296,$115.5294
12/02/2021,116.92,3871195,$117.1167,$117.4652,$116.2359
11/02/2021,117.03,5381556,$118.0846,$118.2831,$116.7586
10/02/2021,118.32,4866765,$119.0816,$119.4494,$117.3237
09/02/2021,118.18,4717014,$117.9879,$118.6608,$117.1651
08/02/2021,119.64,5887999,$118.6847,$119.9979,$118.4718
05/02/2021,117.88,4565727,$117.1167,$117.9007,$116.6521
04/02/2021,117.14,4562124,$116.0617,$117.2135,$115.0551
03/02/2021,115.30,6715366,$115.2196,$115.9552,$114.3292
02/02/2021,115.61,6341883,$115.5294,$117.1167,$115.4519
01/02/2021,116.67,6250508,$116.052,$117.0683,$114.9196
29/01/2021,115.29,11825500,$116.3618,$117.4071,$115.0841
28/01/2021,116.23,8084051,$118.859,$119.2461,$116.2166
27/01/2021,118.54,12146540,$118.1621,$120.7851,$117.7182
26/01/2021,118.56,10694710,$115.3551,$118.6557,$114.6195
25/01/2021,114.77,13686390,$114.9506,$115.7017,$113.6807
22/01/2021,114.80,38063530,$116.8264,$116.8264,$113.5936
21/01/2021,127.42,12819230,$125.944,$127.996,$125.8763
20/01/2021,125.91,5598705,$125.5375,$126.8539,$124.4341
19/01/2021,124.88,5397956,$125.131,$125.4311,$123.9777
15/01/2021,124.27,4905506,$124.1631,$125.0923,$123.5727
14/01/2021,124.83,7503180,$123.9114,$125.9828,$123.4565
13/01/2021,122.85,7677739,$125.0052,$125.5859,$122.3967
12/01/2021,125.06,3749213,$124.9471,$125.6827,$123.834
11/01/2021,124.45,5602466,$123.8437,$125.5133,$123.563
08/01/2021,124.41,4676487,$124.4438,$125.1697,$122.9048
07/01/2021,124.85,4507382,$125.8666,$126.2731,$124.1437
06/01/2021,125.14,7956740,$122.8274,$127.6476,$122.6532
05/01/2021,122.09,6114619,$120.998,$122.6144,$120.6109
04/01/2021,119.96,5179161,$121.8111,$121.8763,$119.0913
31/12/2020,121.84,3574696,$120.2334,$121.9853,$120.0108
30/12/2020,120.35,3380494,$119.8269,$120.8432,$119.6623
29/12/2020,119.83,3487007,$121.3271,$121.453,$119.2848
28/12/2020,120.81,3615222,$121.0852,$122.537,$120.4657
24/12/2020,120.69,1761122,$120.9884,$121.0852,$120.2237
23/12/2020,119.92,2693889,$119.9043,$121.1916,$119.7688
22/12/2020,119.64,4337757,$119.3526,$120.2334,$118.4815
21/12/2020,119.43,6115671,$119.9914,$120.1947,$117.8136
18/12/2020,121.81,7552845,$121.5594,$122.3434,$120.9593
17/12/2020,121.52,3787962,$122.0337,$122.0434,$120.9013
16/12/2020,121.52,4530096,$121.8885,$122.5107,$121.2652
15/12/2020,121.89,4359601,$120.3979,$121.8885,$119.4784
14/12/2020,119.57,5050023,$121.2981,$122.192,$119.5075
11/12/2020,120.28,4481416,$120.0979,$121.482,$119.643
10/12/2020,120.95,4803172,$122.295,$122.8564,$120.9303
09/12/2020,122.72,6513517,$121.7627,$123.592,$121.6659
08/12/2020,121.68,5395024,$121.2981,$122.2757,$120.6399
07/12/2020,120.70,8318500,$122.4305,$122.8951,$120.5722
04/12/2020,123.12,5522760,$119.9914,$123.292,$119.672
03/12/2020,119.64,4548161,$120.1753,$120.8529,$119.3332
02/12/2020,120.62,3690737,$118.9074,$120.6399,$118.4815
01/12/2020,119.21,5312057,$119.9237,$121.7917,$119.13
30/11/2020,119.56,5987991,$120.1172,$120.9884,$119.1397
27/11/2020,120.36,2091186,$120.214,$121.2913,$119.9333
25/11/2020,120.21,4135894,$118.9848,$120.3399,$118.1911
24/11/2020,120.43,7759006,$116.9812,$120.727,$116.928
23/11/2020,116.24,5655119,$113.6613,$116.6473,$113.5064
20/11/2020,113.19,5024593,$113.8259,$114.2517,$112.9451
19/11/2020,113.42,3439648,$112.7999,$113.6807,$112.1707
18/11/2020,113.02,4606828,$113.942,$115.0648,$113.0031
17/11/2020,113.92,4134455,$113.8259,$114.7357,$113.3129
16/11/2020,114.56,5293385,$114.5034,$114.7454,$113.3613
13/11/2020,113.10,4683512,$111.4932,$113.6032,$111.319
12/11/2020,110.83,6500799,$111.9191,$112.6353,$109.8381
11/11/2020,113.44,4289601,$114.3292,$114.5518,$112.4901
10/11/2020,114.13,5622756,$112.9451,$114.3776,$112.5192
09/11/2020,111.82,8992152,$114.0969,$115.8972,$111.5706
06/11/2020,110.38,5249171,$111.3867,$111.4061,$109.751
05/11/2020,111.09,4902206,$109.6639,$111.59,$109.3832
04/11/2020,108.31,5800071,$108.725,$110.2543,$107.5925
03/11/2020,110.50,4204287,$110.3414,$111.9384,$109.9833
02/11/2020,109.29,5311497,$109.0347,$110.1735,$108.6475
30/10/2020,108.08,7923882,$104.4372,$108.212,$104.292
29/10/2020,105.41,6760241,$103.808,$106.1213,$103.1305
28/10/2020,103.23,9427321,$105.1728,$106.2084,$102.5207
27/10/2020,107.01,5936106,$108.5508,$108.6185,$106.4988
26/10/2020,108.62,7203366,$110.7769,$111.2125,$108.2507
23/10/2020,112.28,3893362,$112.7612,$112.8773,$111.8223
22/10/2020,112.04,7858158,$111.3093,$112.3353,$109.3541
21/10/2020,111.37,9755308,$112.916,$113.9129,$111.106
20/10/2020,113.60,21501070,$115.9552,$116.294,$113.0902
19/10/2020,121.49,7478735,$122.7306,$123.2629,$121.0658
16/10/2020,121.89,4714320,$121.1529,$122.3725,$120.6544
15/10/2020,120.88,3389301,$120.0979,$121.1965,$119.8753
14/10/2020,121.90,3730139,$121.1142,$122.8661,$121.1142
13/10/2020,121.09,5406088,$122.508,$123.0694,$120.4657
12/10/2020,123.13,4635115,$123.9598,$124.1341,$122.3821
09/10/2020,123.69,8353704,$127.7637,$127.7637,$123.5049
08/10/2020,127.27,25288930,$126.6603,$131.1514,$125.6053
07/10/2020,120.09,2815663,$118.7331,$120.3979,$118.3944
06/10/2020,118.06,3872265,$118.646,$120.8238,$117.6878
05/10/2020,118.09,3050949,$117.9298,$118.8106,$117.1651
02/10/2020,116.70,2925228,$115.2196,$117.8427,$115.0067
01/10/2020,117.20,3211661,$118.4331,$119.3429,$116.4924
30/09/2020,117.77,3261235,$117.4845,$118.9654,$116.9232
29/09/2020,117.06,2130564,$117.5136,$118.2645,$116.3521
28/09/2020,117.82,3509576,$116.7005,$118.4041,$116.5457
25/09/2020,115.13,2953686,$113.8259,$115.5778,$113.187
24/09/2020,114.30,3546160,$114.3098,$115.6794,$112.7418
23/09/2020,115.02,3939398,$116.9232,$117.6878,$114.6292
22/09/2020,116.64,2957809,$116.4682,$117.5523,$115.6939
21/09/2020,116.39,5311441,$116.6134,$116.8264,$114.7744
18/09/2020,118.82,5391570,$120.2721,$120.9109,$118.7138
17/09/2020,120.91,3171262,$118.6847,$121.5207,$118.0556
16/09/2020,120.23,3789458,$118.7719,$121.782,$118.7719
15/09/2020,118.51,2915221,$118.8783,$119.4397,$118.3169
14/09/2020,118.17,3641887,$118.4331,$119.4204,$117.8523
11/09/2020,117.56,3548091,$117.4942,$118.7622,$116.8554
10/09/2020,116.69,3978805,$118.5976,$119.6105,$116.3811
09/09/2020,118.34,3770678,$118.2105,$119.7301,$117.3974
08/09/2020,117.32,5210292,$118.2395,$118.9267,$116.836
04/09/2020,118.38,6018238,$120.3592,$121.3271,$117.349
03/09/2020,120.46,5716750,$124.076,$125.7795,$119.6817
02/09/2020,124.07,6592430,$119.7494,$124.5696,$119.6091
01/09/2020,119.44,3155623,$118.9074,$119.9721,$118.2298
31/08/2020,119.35,4827879,$121.2303,$121.2303,$119.0816
28/08/2020,121.06,3099940,$120.9496,$121.2787,$120.2321
27/08/2020,120.65,3422654,$120.6012,$121.0852,$120.0011
26/08/2020,120.19,3388687,$120.94,$121.1045,$119.9721
25/08/2020,120.64,2977697,$121.9563,$122.75,$120.4947
24/08/2020,121.65,4070816,$119.8172,$122.0143,$119.401
21/08/2020,119.21,3385051,$119.0622,$119.5212,$118.3847
20/08/2020,119.20,2561164,$119.2461,$120.0592,$118.8686
19/08/2020,119.87,3743949,$120.8238,$121.4723,$119.5365
18/08/2020,120.91,2882355,$120.9884,$121.4723,$120.2528
17/08/2020,120.45,3360064,$121.2303,$121.5594,$120.4173
14/08/2020,121.25,2963753,$120.214,$121.5304,$119.9333
13/08/2020,121.02,3171258,$121.9176,$122.3338,$120.7657
12/08/2020,122.63,3530177,$123.5146,$123.6888,$121.8362
11/08/2020,122.68,5001176,$124.6277,$126.2828,$122.5467
10/08/2020,123.03,3968295,$121.3949,$123.1565,$121.1673
07/08/2020,120.95,3651226,$119.5365,$121.0561,$119.2558
06/08/2020,122.07,3417131,$120.9884,$122.2079,$120.9884
05/08/2020,121.42,3675400,$122.6628,$122.6822,$120.6109
04/08/2020,121.80,3431366,$119.8462,$121.8208,$119.8462
03/08/2020,120.32,3526574,$119.5365,$120.4173,$118.2298
31/07/2020,118.99,5277652,$118.7719,$119.0429,$117.2038
30/07/2020,118.96,3988062,$119.7398,$119.9281,$117.7362
29/07/2020,121.30,2833141,$120.5625,$121.9466,$120.0882
28/07/2020,120.48,4178176,$121.782,$122.2854,$120.1656
27/07/2020,122.16,3733547,$120.8529,$122.266,$120.7077
24/07/2020,121.75,3531076,$122.4209,$123.5493,$121.4723
23/07/2020,123.24,4220136,$124.9568,$125.2181,$123.0694
22/07/2020,124.54,8195366,$121.8595,$125.3149,$121.7627
21/07/2020,122.01,15364950,$126.9507,$127.9283,$121.7627
20/07/2020,122.31,9927668,$122.024,$122.9919,$121.1239
17/07/2020,121.09,3988460,$120.3979,$121.5981,$119.2461
16/07/2020,120.03,4330917,$118.7428,$120.4851,$118.2395
15/07/2020,119.05,4473400,$118.4718,$119.9817,$118.2298
14/07/2020,116.73,4534397,$114.8131,$117.0103,$114.1356
13/07/2020,115.37,4650651,$115.9359,$117.1071,$114.8518
10/07/2020,114.55,4285705,$111.7932,$114.7646,$111.59
09/07/2020,112.00,4762991,$114.213,$114.213,$111.5029
08/07/2020,113.93,5192806,$114.2711,$114.8325,$112.7418
07/07/2020,113.81,4278307,$115.1809,$115.6746,$113.5645
06/07/2020,116.33,4045439,$117.3587,$117.9395,$115.6262
02/07/2020,115.86,3746958,$115.8488,$117.5233,$115.4326
01/07/2020,114.74,4655765,$116.4102,$117.3345,$114.5711
30/06/2020,116.89,3919469,$115.3648,$117.3103,$115.1809
29/06/2020,115.91,4159488,$114.1937,$115.9359,$113.6032
26/06/2020,113.43,10750110,$114.4647,$115.1712,$112.5289
25/06/2020,115.21,6130626,$113.0128,$115.3842,$112.374
24/06/2020,112.68,6750990,$114.5227,$114.5227,$112.1611
23/06/2020,115.58,6632605,$118.0943,$118.9558,$115.4035
22/06/2020,117.18,4773499,$118.2008,$118.5686,$116.6618
19/06/2020,118.54,8092354,$122.1208,$122.75,$118.3266
18/06/2020,120.18,2865362,$119.0525,$120.4076,$118.4041
17/06/2020,120.17,3156836,$121.7917,$122.1982,$119.4397
16/06/2020,121.13,5609087,$120.9884,$123.4081,$119.2074
15/06/2020,117.75,5151240,$115.3648,$118.4399,$114.4937
12/06/2020,118.00,6220327,$117.3587,$119.1687,$115.4519
11/06/2020,114.22,11763630,$121.9853,$122.0531,$114.0535
10/06/2020,125.70,4734835,$127.9089,$127.9863,$125.6343
09/06/2020,127.64,5393644,$129.2349,$129.3124,$126.8152
08/06/2020,131.39,5370469,$128.025,$131.5192,$128.025
05/06/2020,127.82,5892960,$129.5882,$129.9221,$127.5217
04/06/2020,124.75,3864785,$123.6791,$124.8116,$122.9435
03/06/2020,124.91,3917746,$123.0694,$125.4359,$122.9242
02/06/2020,121.96,2978056,$121.6369,$121.9563,$120.6593
01/06/2020,120.88,2883294,$120.6399,$121.7143,$120.0495
29/05/2020,120.89,7930467,$119.701,$121.1142,$118.3169
28/05/2020,120.53,3916377,$122.7983,$122.8951,$120.2334
27/05/2020,121.51,5727496,$119.9624,$121.7917,$119.5075
26/05/2020,117.85,5469282,$117.4071,$118.6847,$117.1265
22/05/2020,114.59,4180771,$115.539,$115.631,$113.8162
21/05/2020,115.30,4000863,$117.1071,$117.8136,$115.1519
20/05/2020,117.48,3840858,$117.049,$118.5356,$116.7296
19/05/2020,116.43,3241117,$117.3006,$118.2492,$116.2843
18/05/2020,117.66,4207593,$116.0327,$118.4331,$115.9069
15/05/2020,113.23,4786330,$112.2094,$113.6226,$111.5513
14/05/2020,113.20,5259373,$110.8931,$113.3322,$108.2217
13/05/2020,112.02,5882813,$116.1004,$116.1391,$111.1641
12/05/2020,116.40,4784457,$119.0622,$120.3302,$116.4005
11/05/2020,118.66,3535276,$117.9007,$119.4881,$116.7973
08/05/2020,119.04,5003939,$118.7331,$119.2752,$117.1748
07/05/2020,117.34,4414328,$119.0332,$119.3042,$116.9715
06/05/2020,119.22,3864589,$119.2848,$120.0689,$118.4815
05/05/2020,118.65,3899416,$119.43,$120.3302,$118.5396
04/05/2020,117.77,4017877,$116.9425,$118.0556,$115.5594
01/05/2020,117.96,4925535,$119.2365,$119.5075,$117.4942
30/04/2020,121.53,6635783,$122.4596,$123.1855,$121.2013
29/04/2020,124.56,5257579,$124.7438,$125.16,$123.4372
28/04/2020,122.22,4778144,$123.9211,$124.0857,$121.3562
27/04/2020,121.88,4923806,$121.5304,$122.9145,$121.4433
24/04/2020,120.72,4987346,$118.4815,$120.9884,$116.8877
23/04/2020,117.46,6881615,$115.7326,$119.0816,$115.2971
22/04/2020,115.48,7087869,$116.023,$116.4682,$113.7775
21/04/2020,113.01,14349030,$110.3414,$113.3855,$108.4636
20/04/2020,116.55,8181736,$115.3261,$118.9204,$114.3485
